file,channel,window_index,activity,mobility,complexity,pulse_width,amplitude_variation,mean_instantaneous_frequency,std_instantaneous_frequency
81739927_0012_processed_ppg_signal.npy,0,3499,0.00847782169641023,0.19273776730798123,1.7820578421054456,312,0.19716240786573835,0.0012303868246885496,0.564479834934836
81739927_0012_processed_ppg_signal.npy,0,3500,0.008031489556539316,0.1867065568938754,1.866978242892804,312,0.1934671520296708,-0.0016653839993609853,0.5676050846728286
81739927_0012_processed_ppg_signal.npy,0,3527,0.007792600603796713,0.14681489869400127,1.9118026119504212,312,0.19059445258408186,-0.0025489000685640496,0.3352657386380936
81739927_0012_processed_ppg_signal.npy,0,3528,0.008687296433046774,0.13917220028995006,1.9785022190660213,312,0.19664582293944993,0.0016163643924083772,0.3221991100053539
81739927_0012_processed_ppg_signal.npy,0,3529,0.010205765025665177,0.1358392317961974,1.8511965235058538,312,0.21548040431540594,0.0017504794285817915,0.3508766896633654
81739927_0012_processed_ppg_signal.npy,0,3530,0.009080815554231712,0.12751215173148805,1.8647001570502735,312,0.207488063695506,-0.0012544464898981429,0.328477477510956
81739927_0012_processed_ppg_signal.npy,0,3570,0.010176225292303621,0.19620551924371998,2.0428032252131865,312,0.2177674234829569,-0.0010045632160699512,0.3824893950648268
81739927_0012_processed_ppg_signal.npy,0,3571,0.008212477142017217,0.18630322692869059,2.240905751591179,312,0.19690704891631092,-0.0013950359683932237,0.33950284091303967
81739927_0012_processed_ppg_signal.npy,0,3706,0.013502373524616473,0.13903031842238928,2.071691915787049,307,0.24753478293226894,-0.003724119940980752,0.4025921036272848
81739927_0012_processed_ppg_signal.npy,0,3707,0.013263750857336975,0.13330546103947707,2.164703054704922,312,0.24973837721183867,-0.0011419535791688735,0.31852834107576083
81739927_0012_processed_ppg_signal.npy,0,3708,0.012916672039906837,0.1289706456656486,2.1809654516416375,312,0.24306053463631389,0.0026982892328588966,0.2889684581725712
81739927_0012_processed_ppg_signal.npy,0,3709,0.011498542819021285,0.12262701774845948,2.2375498063588015,312,0.23124066144513009,-0.001949353084973007,0.30102393257638743
81739927_0012_processed_ppg_signal.npy,0,3710,0.009614656737934725,0.13520330502278663,1.9867224266746855,297,0.2093901526847784,-0.00660923013577188,0.40691661840010485
81739927_0012_processed_ppg_signal.npy,0,3885,0.007429503481405053,0.1788214936820512,1.755348863088561,312,0.1842446630914622,-0.0003359104336161892,0.26582224146469513
81739927_0012_processed_ppg_signal.npy,0,3886,0.0073971902015846,0.17834634837529784,1.7633090511163327,312,0.18518068833302437,0.0003849873169605522,0.2683118634023205
81739927_0012_processed_ppg_signal.npy,0,3888,0.00833135543468514,0.18835043961378495,1.6431432507883277,312,0.19326881946584387,0.0018818145109499003,0.3016533664511754
81739927_0012_processed_ppg_signal.npy,0,3889,0.009054211122291668,0.18549136073272512,1.72582539207204,312,0.2029120745208229,-0.004509407663646527,0.3710958964940067
81739927_0012_processed_ppg_signal.npy,0,3890,0.007604118642337505,0.18679340550537768,1.701767706510665,312,0.1899320987254306,-7.807901822882085e-05,0.28148128553239
81739927_0012_processed_ppg_signal.npy,0,3891,0.0075004135400100844,0.18717767909886135,1.7197046567445258,312,0.18677483960029384,-7.928341829112879e-05,0.2808146339506685
81739927_0012_processed_ppg_signal.npy,0,3892,0.008006179545774646,0.18499381195129627,1.7060651408959635,312,0.19285848354266857,-0.00206227659778776,0.299161768283725
81739927_0012_processed_ppg_signal.npy,0,3917,0.007468208201814124,0.18390049793783605,1.6995126653643307,312,0.1862741327404562,-0.003277755461370037,0.31302511164792524
81739927_0012_processed_ppg_signal.npy,0,3976,0.011737794707625055,0.17642668355672078,1.7151318581193689,312,0.2363715452888586,-0.0028818385355224444,0.3565398504681874
81739927_0012_processed_ppg_signal.npy,0,3977,0.011780315426577925,0.17203270227358283,1.763459427042701,312,0.23240194669323444,-0.0011528998584940523,0.37189155118727396
81739927_0012_processed_ppg_signal.npy,0,3978,0.009909442189127479,0.1674064630623272,1.8189839148318696,312,0.2170370327205661,-0.001378618797364668,0.32143804311653634
81739927_0012_processed_ppg_signal.npy,0,3979,0.010521983407043894,0.16640009263162295,1.7643096789521802,312,0.21904231499457624,0.0022674915454364637,0.3249476717941735
81739927_0012_processed_ppg_signal.npy,0,3980,0.009693830639276436,0.15717677344878694,1.872857485911557,296,0.21139415501622125,-0.0056045449923161055,0.37976816557546655
81739927_0012_processed_ppg_signal.npy,0,3998,0.008075746236817604,0.17411979771615846,1.8074280929397708,312,0.19268916782650844,-0.00034615632218874543,0.26861415127538524
81739927_0012_processed_ppg_signal.npy,0,4004,0.007269230399479192,0.18374900970681513,1.7245603395432592,312,0.18182901526586065,-0.004933777804992439,0.34948158156342324
81739927_0012_processed_ppg_signal.npy,0,4012,0.007341509074093412,0.18832321072553226,1.632367675191692,312,0.18310376273517778,-0.0008261465048893432,0.2968853428058299
81739927_0012_processed_ppg_signal.npy,0,4013,0.008009975209102413,0.1790108378833687,1.722734311105841,312,0.19188230506069004,0.0004087831291186444,0.2817538621484516
81739927_0012_processed_ppg_signal.npy,0,4015,0.007605791113052158,0.18765364306162446,1.6546932986583387,312,0.18584786713801757,0.00143829837927755,0.28815092828075395
81739927_0012_processed_ppg_signal.npy,0,4016,0.008368844300222259,0.1839822933985477,1.7339931617838684,312,0.195689314055415,-0.0066464467479759905,0.3954601266641024
81739927_0012_processed_ppg_signal.npy,0,4017,0.0075178368009709475,0.1794766512575401,1.770528692849013,312,0.18980956337632662,-0.0006713181213496648,0.275602905972456
81739927_0012_processed_ppg_signal.npy,0,4024,0.008445516925982461,0.1841201386810357,1.7264700404733724,312,0.19498420573791053,-0.0016762921392546924,0.3275773397853508
81739927_0012_processed_ppg_signal.npy,0,4025,0.008699954531982903,0.18933631640454388,1.6772495650470316,312,0.19850834546703106,-0.001448309086868882,0.33950742453745575
81739927_0012_processed_ppg_signal.npy,0,4026,0.007924847145436483,0.18593705494785448,1.713384320112243,312,0.19326868951814896,-0.004870199860826569,0.3436970963855278
81739927_0012_processed_ppg_signal.npy,0,4027,0.008388967790199753,0.1881025601878322,1.6790812531302743,312,0.1948807758528732,0.0010530495583753856,0.29885265230925095
81739927_0012_processed_ppg_signal.npy,0,4028,0.008526551181581285,0.18413507263660672,1.7555783502915965,312,0.19791017031531438,-0.00787883597671426,0.4106726534186374
81739927_0012_processed_ppg_signal.npy,0,4030,0.007254924552940027,0.1979109301697265,1.5964251747339584,312,0.18332311045452623,-0.0008481842401372335,0.3132452722124116
81739927_0012_processed_ppg_signal.npy,0,4213,0.007858436556478528,0.1985669446684082,1.6962096400867122,312,0.19087491551283448,0.0005550177999865476,0.33723985291034425
81739927_0012_processed_ppg_signal.npy,0,4215,0.007714374166652768,0.20090147085466714,1.7093711568509928,312,0.18867215294740067,-0.0014134086911228797,0.3490792324717491
81739927_0012_processed_ppg_signal.npy,0,4216,0.0077671616715901635,0.19901059664866008,1.7179361974508012,312,0.19015106116540903,-7.301773457121395e-05,0.3386565898095878
81739927_0012_processed_ppg_signal.npy,0,4266,0.009333644133442861,0.19908025949859173,1.5583336881334582,312,0.20567762444829968,-0.0005746523962551945,0.4069269689006846
81739927_0012_processed_ppg_signal.npy,0,4267,0.009952851543546023,0.19096967689164596,1.5887509033016838,312,0.2144303357550974,-0.0002978542763309089,0.3841701079550565
81739927_0012_processed_ppg_signal.npy,0,4268,0.010019013539435155,0.18388308970623268,1.6459526094650676,312,0.21300217500400587,-0.0010581106265097526,0.39712413014596226
81739927_0012_processed_ppg_signal.npy,0,4269,0.010262670350506464,0.1900672102843642,1.5504236632608264,312,0.2165630246745568,-0.0003667352442230372,0.4177814661120326
81739927_0012_processed_ppg_signal.npy,0,4270,0.008144641798349162,0.1820653523715152,1.6279746502811898,305,0.19258695848513166,-0.005442109242857206,0.47039820053540016
81739927_0012_processed_ppg_signal.npy,0,4323,0.007664102977447003,0.19170285961624506,1.6581263999156572,312,0.18880039383094127,-0.004261856781412263,0.3705050209882534
81739927_0012_processed_ppg_signal.npy,0,4329,0.0074290030472893,0.17787348445172235,1.734532700109311,312,0.18538315437605193,-0.001993253785977063,0.3366052715862266
81739927_0012_processed_ppg_signal.npy,0,4354,0.007941509263759245,0.17045966313990474,1.816075658843108,312,0.19091576427290222,-0.0007735857233834296,0.27450004812726736
81739927_0012_processed_ppg_signal.npy,0,4356,0.008526489446283784,0.1572390609044479,1.8702151645436056,312,0.19657326377351117,-0.00276714538910664,0.3150802651539806
81739927_0012_processed_ppg_signal.npy,0,4357,0.007784549612822022,0.1659910385849643,1.7446256482445888,312,0.1884383580551371,-0.0009604852963630458,0.28078158405431564
81739927_0012_processed_ppg_signal.npy,0,4358,0.007396860886283634,0.16736386613124188,1.7575237033639282,312,0.18551701632461656,-0.0011280175974263992,0.27300759308411826
81739927_0012_processed_ppg_signal.npy,0,4375,0.00891337165777861,0.1907011080274849,1.649570839906235,312,0.2035208039792115,-0.00015787313628322824,0.32471674503737186
81739927_0012_processed_ppg_signal.npy,0,4376,0.009077506860355257,0.18313371656086458,1.6883963881581756,312,0.20463922934183057,-0.0014734602161352137,0.32063346237996887
81739927_0012_processed_ppg_signal.npy,0,4377,0.01016837695703387,0.1781206117411417,1.6980545030648355,312,0.21598560254195295,-0.0013585516516424496,0.3381085126323294
81739927_0012_processed_ppg_signal.npy,0,4378,0.00794261713515694,0.17046697154481688,1.8450911846443372,312,0.19536976588457347,-0.0018767539834035406,0.27196868212162256
81739927_0012_processed_ppg_signal.npy,0,4379,0.008569732417317403,0.16674963539637724,1.8574244802440114,312,0.19694182730261656,-0.0033920803478833957,0.3235178448146282
81739927_0012_processed_ppg_signal.npy,0,4383,0.007844205675731915,0.19086783854616077,1.576379534834382,312,0.18748498525813315,0.003105209135962102,0.31076198238842695
81739927_0012_processed_ppg_signal.npy,0,4384,0.008370040455748446,0.18304716176036043,1.6909619327235923,312,0.1961472974101632,-0.005770368403799155,0.39825646116728997
81739927_0012_processed_ppg_signal.npy,0,4385,0.007618504810842543,0.1735381618904415,1.7606951044679806,312,0.18951901876184113,-0.004139947494696535,0.33079869796537953
81739927_0012_processed_ppg_signal.npy,0,4386,0.008886608653931547,0.17459286353766623,1.7510262537922396,312,0.20151319944108434,0.0007402393865393538,0.29451370941806404
81739927_0012_processed_ppg_signal.npy,0,4387,0.008742930041411544,0.16998961866476311,1.759441380221962,312,0.2005129702891119,-0.00034472532994417093,0.29105605501736836
81739927_0012_processed_ppg_signal.npy,0,4388,0.007283207117292652,0.1756151401658695,1.758840113729443,312,0.18550104980523774,-0.004767030538480114,0.34024748106012026
81739927_0012_processed_ppg_signal.npy,0,4390,0.007701021520277633,0.1873231898032189,1.628046807319033,312,0.18672099651950544,-3.979617889485243e-05,0.31383012285488976
81739927_0012_processed_ppg_signal.npy,0,4393,0.007453731551657752,0.18597985036700457,1.660808874614315,312,0.18540072432204888,-0.0007891501202123632,0.305639857046159
81739927_0012_processed_ppg_signal.npy,0,4399,0.00830511432877595,0.18581057930665032,1.6377171031371587,312,0.19462828257780698,-0.0013839540101518943,0.3356036889290714
81739927_0012_processed_ppg_signal.npy,0,4402,0.007607109575010864,0.17915781599422498,1.6954453572157078,312,0.18700960719835105,-0.0010061793219148657,0.29112058807443547
81739927_0012_processed_ppg_signal.npy,0,4408,0.009005880898588349,0.17861636504123965,1.7575139205214743,312,0.20378417208996188,0.0003410400247894171,0.31941576893800183
81739927_0012_processed_ppg_signal.npy,0,4409,0.008986037633320029,0.1702237048069221,1.8238646200347777,312,0.20459856247582942,-0.000613915621288833,0.30511120406480535
81739927_0012_processed_ppg_signal.npy,0,4410,0.007421189572355074,0.17148174834953667,1.8489250826233945,312,0.18655641170510132,-9.597623928594595e-05,0.28088225016998647
81739927_0012_processed_ppg_signal.npy,0,4411,0.008373763936687997,0.16446419557416034,1.9383671048216664,312,0.19326374773007127,-0.00502502590228703,0.3628634383483888
81739927_0012_processed_ppg_signal.npy,0,4412,0.007825951403220292,0.17437784717578608,1.777271374567727,301,0.18852914654907066,-0.006029858074811245,0.40547803159582174
81739927_0012_processed_ppg_signal.npy,0,4432,0.007281485776809529,0.18231671665080418,1.621914528464727,312,0.18199990583132708,0.002481986425122224,0.282101920682731
81739927_0012_processed_ppg_signal.npy,0,4449,0.010714039867487993,0.20477646602874788,1.5215101414898435,312,0.21869993349706132,0.0008270264381867828,0.40240188155287077
81739927_0012_processed_ppg_signal.npy,0,4450,0.010195206945668351,0.1981933687075828,1.555218746745467,312,0.21776240312614228,-0.0007717948719228276,0.3805713546740784
81739927_0012_processed_ppg_signal.npy,0,4451,0.009935437472171781,0.1908316754807427,1.59162963420479,312,0.2124065659410664,-0.0035291718658390678,0.3928701361375702
81739927_0012_processed_ppg_signal.npy,0,4452,0.009814829592628414,0.19494178724013508,1.5461784552265894,312,0.21253028934026644,0.0001663945489743362,0.35882384474586787
81739927_0012_processed_ppg_signal.npy,0,4478,0.007387459495717498,0.18785655349376182,1.682505671221033,312,0.1841031402812184,-0.003674211633296126,0.3516409891306352
81739927_0012_processed_ppg_signal.npy,0,4494,0.008184225771350301,0.12501273017459924,2.6477272461645414,312,0.19530366173789088,-0.0020154058405012125,0.3018815724760856
81739927_0012_processed_ppg_signal.npy,0,4495,0.008711150512272827,0.11795932580989517,2.6267844886916127,312,0.20012471567699797,0.00039952554313220416,0.2680639701757187
81739927_0012_processed_ppg_signal.npy,0,4496,0.008660392439316178,0.11562828608087389,2.6069781065883424,312,0.20009707735440382,-0.0007122275148036873,0.2726046598199681
81739927_0012_processed_ppg_signal.npy,0,4497,0.00881763022014564,0.11948974607576879,2.6135142584827027,312,0.2015726070058952,0.00015673732337747364,0.2736665055310111
81739927_0012_processed_ppg_signal.npy,0,4498,0.007853576406789079,0.1257852151055514,2.502615789965254,312,0.1935702333496907,-0.000544264239149967,0.28468780954937406
81739927_0012_processed_ppg_signal.npy,0,4551,0.007607327052935762,0.16301077662406202,1.7787777043978006,312,0.18761984839163703,-0.004372617709613063,0.3392626145256877
81739927_0012_processed_ppg_signal.npy,0,4564,0.007329899639387822,0.19119917991610563,1.6282544371267076,312,0.18362889987537018,-0.0017308129309951286,0.33491539689354327
81739927_0012_processed_ppg_signal.npy,0,4566,0.007348188921228029,0.18068863257016757,1.7117604296556455,312,0.18437371416832662,0.0003118450863553758,0.2908980356977862
81739927_0012_processed_ppg_signal.npy,0,4567,0.007571116775943634,0.18099359550949243,1.7003234404058305,312,0.18694741370484494,-0.0035209490271944153,0.3429148785504855
81739927_0012_processed_ppg_signal.npy,0,4611,0.0074816153433374735,0.1805804708693742,1.7386452567969477,312,0.18473883802464328,0.0004932304883451579,0.2942196223224113
81739927_0012_processed_ppg_signal.npy,0,4614,0.008207536381191894,0.1801331626693403,1.7662081674667325,312,0.19194864489646943,-0.004552427307338177,0.35627323226066165
81739927_0012_processed_ppg_signal.npy,0,4615,0.007782867398752828,0.18924696333875948,1.657742150000233,312,0.18879551957090687,-0.0016106654675486695,0.33829100693213227
81739927_0012_processed_ppg_signal.npy,0,4637,0.00760540745776963,0.17858017849846983,1.7463008078989906,312,0.1870202492868197,0.0004340806956164795,0.28483376076960026
81739927_0012_processed_ppg_signal.npy,0,4638,0.007488061624499351,0.1767974776698753,1.7694651865749884,312,0.1873419921804258,-0.0004887427300244055,0.2764755585993806
81739927_0012_processed_ppg_signal.npy,0,4641,0.008106273901212054,0.1826151744641053,1.6710192451524106,312,0.19196952549711366,-0.0009001854954457319,0.31242728383944485
81739927_0012_processed_ppg_signal.npy,0,4650,0.0074764852926493125,0.19647412518703747,1.5719269787026147,312,0.18501009066286309,-0.001044651685243454,0.32487664367593455
81739927_0012_processed_ppg_signal.npy,0,4654,0.0074451367847003305,0.17843497802872035,1.7066598677045879,312,0.18490573336477817,-0.0008522098944641487,0.2847111719344707
81739927_0012_processed_ppg_signal.npy,0,4661,0.008950287577725714,0.15929097295940622,1.9353949853363288,312,0.20209810881702872,-0.004122140446621634,0.3464099756864911
81739927_0012_processed_ppg_signal.npy,0,4662,0.008079823080270502,0.15359254864243424,1.9475902929223676,312,0.1958983061043626,-0.0035113593995954,0.29170022091436476
81739927_0012_processed_ppg_signal.npy,0,4663,0.008261918597589471,0.15783150283971978,1.8750243773245905,310,0.19342728036201645,0.0010806886112149543,0.25953080235437387
81739927_0012_processed_ppg_signal.npy,0,4664,0.008037218045972362,0.15277537917740716,1.921160018382835,312,0.19307863272925066,-0.0005673869626468736,0.25355796191865293
81739927_0012_processed_ppg_signal.npy,0,4665,0.007463494636387536,0.15943560728050973,1.8783244797837269,312,0.1866163224603915,-0.00011338327692458164,0.25167671399513974
81739927_0012_processed_ppg_signal.npy,0,4683,0.007424788265113078,0.186896374928627,1.6367692927912205,312,0.1837569435892192,-0.0014831300753507686,0.3210868256252019
81739927_0012_processed_ppg_signal.npy,0,4693,0.007926572125723829,0.21052545567711364,1.4730377270740946,312,0.1881774899938527,0.0030156992403010314,0.3614982857903273
81739927_0012_processed_ppg_signal.npy,0,4694,0.00920561669881518,0.19479046717037277,1.5781396800669407,312,0.2048039566890318,-0.0004104550401446993,0.3790721295654214
81739927_0012_processed_ppg_signal.npy,0,4695,0.008211597062369605,0.19062359721849687,1.5860291323445592,312,0.19599120644626813,-0.0006464790096796365,0.36169732978166874
81739927_0012_processed_ppg_signal.npy,0,4709,0.0074304247502835945,0.1772512237481112,1.7921092421071525,312,0.18513339490994962,-0.0005743433165289073,0.2901832643631535
81739927_0012_processed_ppg_signal.npy,0,4716,0.007416362225089328,0.19292518579687556,1.6290245794456812,312,0.18584613552313506,0.0008992982057405686,0.31902134057269815
81739927_0012_processed_ppg_signal.npy,0,4717,0.007673169183056167,0.18701343914708848,1.6495701420442233,312,0.187729252431913,-0.0005523576990906268,0.32208137584958085
81739927_0012_processed_ppg_signal.npy,0,4718,0.007930377273047223,0.185791200166432,1.6892503843273778,312,0.18813323321974348,0.0007137560521267254,0.31962118013580426
81739927_0012_processed_ppg_signal.npy,0,4725,0.00737179778517401,0.17801846553948603,1.7256566911807387,312,0.183380514598179,-0.001793784661518597,0.31179800302608723
81739927_0012_processed_ppg_signal.npy,0,4738,0.008327007104642742,0.18398978105221264,1.6303297274010542,312,0.19411267641710622,-0.00214881904820848,0.34538187909794554
81739927_0012_processed_ppg_signal.npy,0,4739,0.009249007213714834,0.18015036067125026,1.682749277295757,312,0.20829106741024422,-0.00733484997400153,0.4134036074487991
81739927_0012_processed_ppg_signal.npy,0,4740,0.009546484152283149,0.19287488480455078,1.5640251487337202,312,0.2111839389841259,-0.0007497374504248217,0.3631007513745217
81739927_0012_processed_ppg_signal.npy,0,4741,0.010079691994765353,0.1875148519691211,1.6094458987590234,312,0.2151953419099925,-0.0037883071044557282,0.39543484278502167
81739927_0012_processed_ppg_signal.npy,0,4742,0.009733763101571116,0.1835086481521742,1.6335456532427841,312,0.21492365453181486,-0.0026670453785199106,0.34484469246356136
81739927_0012_processed_ppg_signal.npy,0,4775,0.0077526226825885974,0.18012602084752943,1.746214870178872,312,0.18792525764433668,-0.0009714955330572794,0.33105969189162787
81739927_0012_processed_ppg_signal.npy,0,4781,0.007512464583119733,0.1887790520525993,1.6536368052219315,312,0.18360607250532185,0.0002507449434326178,0.30700341002401554
81739927_0012_processed_ppg_signal.npy,0,4782,0.007411996862666325,0.19297965543424933,1.5804155930582087,312,0.18807733826255615,-0.0072727931681918455,0.41734386455985045
81739927_0012_processed_ppg_signal.npy,0,4783,0.007291792368333234,0.1830734451872628,1.7505079245221309,312,0.18565638190520492,-0.0017994228237273736,0.3013568152782588
81739927_0012_processed_ppg_signal.npy,0,4784,0.008309645594782998,0.18443665127370765,1.7080943639355413,312,0.19546430228986136,0.00029518827940948377,0.30844422014111195
81739927_0012_processed_ppg_signal.npy,0,4785,0.009568564744853021,0.17736592806141166,1.7421280827184384,312,0.2096584153230054,-0.0006550212456598176,0.3135372927228095
81739927_0012_processed_ppg_signal.npy,0,4786,0.00800876774342308,0.18165970386874908,1.7412843982382813,312,0.19419039652277229,-0.0010161400930434438,0.3100608876997337
81739927_0012_processed_ppg_signal.npy,0,4787,0.007472208082624192,0.18272614725133246,1.7449314408945427,312,0.18346112986279764,-0.0011942770917982353,0.3066466207887437
81739927_0012_processed_ppg_signal.npy,0,4788,0.00810358911891227,0.19158614141425653,1.6017110876259506,311,0.19205218961389778,-0.0038295262386823176,0.39332135073233737
81739927_0012_processed_ppg_signal.npy,0,4797,0.008794563580015517,0.17325512205644344,1.7020363007822554,312,0.19953490574575036,0.0004006298510351578,0.29603688488122537
81739927_0012_processed_ppg_signal.npy,0,4798,0.007364057942651509,0.17380187553144283,1.753978384688159,312,0.18656098200903684,2.1661308931082296e-05,0.2671680692367772
81739927_0012_processed_ppg_signal.npy,0,4826,0.007923319249325699,0.18132013235626362,1.7170523765874903,312,0.1899397482578455,-0.0033323353982810788,0.3446306449548678
81739927_0012_processed_ppg_signal.npy,0,4832,0.011339007078804472,0.20625145241633444,1.7682152153053299,298,0.22576826182520218,-0.0068283369725977905,0.5006260819408828
81739927_0012_processed_ppg_signal.npy,0,4833,0.010381837461755609,0.20800231635698657,1.7835816456601767,312,0.21917780961053532,-0.0010437712456195024,0.42500031808759886
81739927_0012_processed_ppg_signal.npy,0,4834,0.00982167446830268,0.20532509952696235,1.8277749304842377,312,0.21195428906349634,-0.0038609667811848633,0.42640106478247075
81739927_0012_processed_ppg_signal.npy,0,4835,0.010053346120401744,0.21382667161706526,1.725491154214627,312,0.21371033474339887,0.0007080837689387933,0.4175761857884421
81739927_0012_processed_ppg_signal.npy,0,4836,0.00907047447007625,0.21448332434275905,1.7502433190807531,312,0.20603377623229752,-0.00041371266849442984,0.39955231871046554
81739927_0012_processed_ppg_signal.npy,0,4855,0.007326431294634587,0.17558864814637243,1.7508974837367741,312,0.18442914269745364,-0.00014268674543374202,0.28348094396636775
81739927_0012_processed_ppg_signal.npy,0,4857,0.00827950626408234,0.17854867649381173,1.6299032653331436,312,0.19218486858207995,0.00189055476060943,0.2955718839911987
81739927_0012_processed_ppg_signal.npy,0,4875,0.007390521143948419,0.1966604073893218,1.587319191953948,312,0.1837130730809776,0.000453194337714537,0.3158392236977936
81739927_0012_processed_ppg_signal.npy,0,4878,0.007951193484870016,0.20003451672016373,1.558243597072974,312,0.19071711354072254,0.0005208462677801928,0.3316226353665868
81739927_0012_processed_ppg_signal.npy,0,4911,0.007705887975619532,0.1914559587420881,1.597808352273774,312,0.18777926833113884,-0.00023090447867880933,0.31106276135828764
81739927_0012_processed_ppg_signal.npy,0,4913,0.007739132222009453,0.19307733524424142,1.5975600826906944,312,0.18787885406891042,0.00038611758268953383,0.3151731424875208
81739927_0012_processed_ppg_signal.npy,0,4914,0.008770266084099735,0.18607489082733752,1.697286172698682,312,0.20148928250698026,-0.006020377068689716,0.39884064559443594
81739927_0012_processed_ppg_signal.npy,0,4917,0.008493309637889081,0.18221550064759315,1.7085041081043142,312,0.19768958347180351,-0.0002024914278493755,0.3146913081903359
81739927_0012_processed_ppg_signal.npy,0,4920,0.008692093808445973,0.17639791779821007,1.7583503933813982,307,0.19812649293134277,-0.0022708519690992158,0.3436663640944146
81739927_0012_processed_ppg_signal.npy,0,4921,0.007665723775571761,0.16893441196396744,1.9139231906244396,305,0.19142807473053344,-0.0017720883393984677,0.29121688202775403
81739927_0012_processed_ppg_signal.npy,0,4924,0.007942776037466447,0.18062797411790002,1.7290689619176516,312,0.19170070463898944,-8.770220542341548e-05,0.29843186891207374
81739927_0012_processed_ppg_signal.npy,0,4935,0.009609011505106143,0.18821816565078442,1.6112317479554943,293,0.21274946840508646,-0.0007698144801401107,0.38575552312527067
81739927_0012_processed_ppg_signal.npy,0,4936,0.010086464906440266,0.19093529075850824,1.5864747992958605,312,0.21478401775284375,-0.0023600403632605487,0.4235755974145428
81739927_0012_processed_ppg_signal.npy,0,4937,0.009334246196648358,0.19645350515989302,1.5435723452586343,309,0.2076061517550173,0.0015981368694924954,0.39203272130278294
81739927_0012_processed_ppg_signal.npy,0,4938,0.009178588566406179,0.18464735303940255,1.629004480990798,301,0.20675192939260512,-0.0009751071080189624,0.37917545011682846
81739927_0012_processed_ppg_signal.npy,0,4939,0.008611707878246704,0.19236071965012996,1.4524698455489518,307,0.19489511745192856,0.0074997816664118455,0.2912381011240738
81739927_0012_processed_ppg_signal.npy,0,4949,0.00893862248125427,0.18998592149087234,1.6009345098871306,312,0.20311546455977503,-0.0006303330570232938,0.3315044635418971
81739927_0012_processed_ppg_signal.npy,0,4950,0.007328528475080704,0.19850040666723204,1.54342290790349,312,0.18411720922886537,0.0001638860285735394,0.31527690619026755
81739927_0012_processed_ppg_signal.npy,0,4951,0.00749871653961036,0.19142279179387758,1.5711549510706257,312,0.18511134916952124,-0.00035847280696256733,0.3225011473861467
81739927_0012_processed_ppg_signal.npy,0,4952,0.007702317279195114,0.1858475071996267,1.6145939301734324,312,0.18869009916967225,0.00021731737980222666,0.3013789481723328
81739927_0012_processed_ppg_signal.npy,0,4959,0.007343981886148023,0.18519431008383155,1.6935886469591246,312,0.18503662933066553,-0.0011743984836227932,0.31717569005818835
81739927_0012_processed_ppg_signal.npy,0,4960,0.007660091643643996,0.1857851475233663,1.6544059922653416,312,0.1865301501512113,-0.003999638857960782,0.36102495694995845
81739927_0012_processed_ppg_signal.npy,0,4961,0.008422738960918127,0.18080881540702481,1.730788628297386,312,0.19754182485401925,-0.004526014681305014,0.3903849078386909
81739927_0012_processed_ppg_signal.npy,0,4976,0.008266281306285594,0.17802069894276773,1.713870569786762,312,0.19301022706102855,-0.00038802309759237107,0.3244740688208939
81739927_0012_processed_ppg_signal.npy,0,4977,0.007375396386287721,0.1757078701803669,1.701665861268735,312,0.18685174159947956,-0.004966432810562891,0.3691454526251537
81739927_0012_processed_ppg_signal.npy,0,4985,0.007426666899862227,0.19177140997121211,1.596968006331123,312,0.18382662142852169,-0.00017334237515760902,0.3089848781517591
81739927_0012_processed_ppg_signal.npy,0,4986,0.007940117310307467,0.1825882777279733,1.6585661525744562,312,0.19284383475249475,-0.007089441139360918,0.39792639994728835
81739927_0012_processed_ppg_signal.npy,0,4989,0.007645652014833495,0.17355550739010545,1.7499028963424323,312,0.18762418570534403,-0.0006494167476710881,0.2735605369567314
81739927_0012_processed_ppg_signal.npy,0,4992,0.007795525244250084,0.19099941027239106,1.6070958482959259,312,0.18753824460107052,-0.001675004768261023,0.3320632995695986
81739927_0012_processed_ppg_signal.npy,0,4993,0.007467996654105118,0.1936497826508695,1.5855238788932695,312,0.1879403306525307,-0.007225619177538997,0.38714504777104164
81739927_0012_processed_ppg_signal.npy,0,4995,0.007849704353263815,0.1970027856061922,1.6020153980271388,312,0.1909164347025998,-0.0046713796643186225,0.35896106982389747
81739927_0012_processed_ppg_signal.npy,0,4996,0.008455980499205394,0.18544958504799286,1.676159168032393,312,0.1998440555470986,-0.0018472459252426852,0.3343772578509759
81739927_0012_processed_ppg_signal.npy,0,5000,0.007702333448063441,0.17762903996571913,1.6872429936315028,312,0.18724945370697055,-0.004136918196404593,0.31918771242574207
81739927_0012_processed_ppg_signal.npy,0,5001,0.007773680586833778,0.18759380160776454,1.6313614725457006,312,0.1873039639703915,-2.472206764106002e-05,0.32801058692763396
81739927_0012_processed_ppg_signal.npy,0,5003,0.009437006587640425,0.16826337485015935,1.746584111329134,312,0.2087648466942784,-2.5815352185878123e-06,0.32179480508056363
81739927_0012_processed_ppg_signal.npy,0,5004,0.009003597523614041,0.171303709129407,1.778105313426394,312,0.20348274456168575,-0.004550201695261256,0.38173618506894225
81739927_0012_processed_ppg_signal.npy,0,5005,0.0073270779083882045,0.17030871432375042,1.7891419127173622,312,0.18619307796631862,-0.0013170545513785659,0.3216655760908468
